O Fallon Twp Hsd 203 School District,http://www.oths.k12.il.us/pages/O_Fallon_High_School
Oak Grove School District 68,NA
Oak Grove School District 68,NA
Oak Lawn Chsd 229 School District,NA
Oak Lawn-Hometown School District 123,NA
Oak Park - River Forest School District 200,NA
Oak Park Esd 97 School District,NA
Oakdale Central Consolidated School District 1,http://www.oakdalegs.org/
Oakland Community Unit School District 5,NA
Oakwood Community Unit School District 76,NA
Oblong Community Unit School District 4,NA
Odell Central Consolidated School District 435,NA
Odin Public School District 722 School District,NA
Ogle County Education Cooperative,NA
Oglesby Esd 125 School District,NA
Ohio Central Consolidated School District 17,NA
Ohio Chsd 505 School District,NA
Okaw Valley Community Unit School District 302,NA
Olympia Community Unit School District 16,NA
Opdyke-Belle-Rive Central Consolidated School District 5,NA
Orangeville Community Unit School District 203,NA
Oregon Community Unit School District 220,NA
Orion Community Unit School District 223,http://www.orionschools.us/
Orland School District 135,NA
Oswego Community Unit School District 308,NA
Ottawa Esd 141 School District,NA
Ottawa Twp Hsd 140 School District,NA
Palatine Central Consolidated School District 15,http://www.ccsd15.net/
Palestine Community Unit School District 3,NA
Palos Central Consolidated School District 118,http://www.palos118.org
Palos Heights School District 128,NA
Pana Community Unit School District 8,NA
Panhandle Community Unit School District 2,NA
Paris Community Unit School District 4,NA
Paris Cooperative High School,NA
Paris-Union School District 95,NA
Park Forest School District 163,NA
Park Ridge Community Consolidated School District 64,http://www.d64.org/
Patoka Community Unit School District 100,NA
Paw Paw Community Unit School District 271,NA
Pawnee Community Unit School District 11,NA
Paxton-Buckley-Loda Community Unit School District 10,NA
Payson Community Unit School District 1,NA
Pearl City Community Unit School District 200,NA
Pecatonica Community Unit School District 321,NA
Pekin Community School District 303,NA
Pekin Public School District 108 School District,NA
Pembroke Central Consolidated School District 259,NA
Pennoyer School District 79,NA
Peoria Heights Community Unit School District 325,NA
Peoria Regional Office Of Education,NA
Peoria School District 150,NA
Peotone Community Unit School District 207u,NA
Perandoe Special Education Districtr,NA
Peru Esd 124 School District,NA
Philip J Rock Center And School,NA
Pikeland Community Unit School District 10,NA
Pinckneyville Chsd 101 School District,NA
Pinckneyville School District 50,NA
Plainfield School District 202,NA
Plano Area Special Education Cooperative,NA
Plano Community Unit School District 88,NA
Pleasant Hill Community Unit School District 3,NA
Pleasant Hill School District 69,NA
Pleasant Plains Community Unit School District 8,NA
Pleasant Valley School District 62,NA
Pleasantdale School District 107,NA
Polo Community Unit School District 222,NA
Pontiac Central Consolidated School District 429,NA
Pontiac Twp Hsd 90 School District,NA
Pontiac-W Holliday School District 105,http://www.pontiac.stclair.k12.il.us/
Pope County Community Unit School District 1,NA
Porta Community Unit School District 202,NA
Posen-Robbins Esd 143-5 School District,NA
Potomac Community Unit School District 10,NA
Prairie Central Community Unit School District 8,NA
Prairie Crossing Charter School,http://www.prairiecrossingcharterschool.org/
Prairie Du Rocher Central Consolidated School District 134,NA
Prairie Grove Community School District 46,http://www.dist46.org/
Prairie Hill Central Consolidated School District 133,NA
